Episode,mode,xT,yT,vx,vy,x,y,z,C_FL,C_FR,C_RL,C_RR,roll,pitch,p_FL,p_FR,p_RL,p_RR,p_S,p_T,r_FL,r_FR,r_RL,r_RR,r_S,r_T,o_FL,o_FR,o_RL,o_RR,a,b
New episode
,1,0.0648513,-0.07126765,-0.0342581,0.03987954,6.768687,-2.828894,-7.54176,0,0,0,0,0.1465937,-0.1049893,5.226823,2.066597,1.149113,5.443233,0.6093377,2.827432,1,1,2,2,1.006361,0,0,0,0,0,0.9999999,1.521981
,1,0.0648513,-0.07110552,-0.002951945,-0.05354889,6.768672,-2.829629,-7.542279,0,0,0,0,0.1465274,-0.1044952,5.245673,2.06996,1.151618,5.445443,0.6239899,2.827432,1,1,2,2,1.004352,0,0,0,0,0,0.9999999,1.503061
,1,0.0648513,-0.07110552,-0.03043648,0.03843313,6.76852,-2.828976,-7.542571,0,0,0,0,0.1465076,-0.1039947,5.264522,2.073322,1.154123,5.447654,0.638642,2.827432,1,1,2,2,1.002955,0,0,0,0,0,0.9999999,1.487165
,1,0.0648513,-0.07110552,0.001538591,-0.05478867,6.768528,-2.829716,-7.543092,0,0,0,0,0.146425,-0.1034956,5.283371,2.076685,1.156627,5.449864,0.6532941,2.827432,1.0117,1,2,2,1.001994,0,0,0,0,0,0.9999999,1.482889
,1,0.0648513,-0.07110552,-0.02463295,0.03712977,6.768404,-2.829072,-7.543408,0,0,0,0,0.1463807,-0.1030081,5.302221,2.080047,1.159132,5.452075,0.6679463,2.827432,1.026325,1,2,2,1.001338,0,0,0,0,0,0.9999999,1.485417
,1,0.0648513,-0.07110552,0.009500611,-0.05687086,6.768452,-2.829829,-7.543973,0,0,0,0,0.1462594,-0.1025471,5.32107,2.08341,1.161637,5.454286,0.6825984,2.827432,1.040035,1,2,2,1.000893,0,0,0,0,0,0.9999999,1.491613
,1,0.0648513,-0.07110552,-0.01733661,0.03415748,6.768365,-2.829204,-7.544324,0,0,0,0,0.1461747,-0.1020979,5.33992,2.086772,1.164142,5.456496,0.6972505,2.827432,1.051461,1,2,2,1.000594,0,0,0,0,0,0.9999999,1.499486
,1,0.0648513,-0.07110552,0.01328153,-0.06014514,6.768432,-2.829974,-7.544904,0,0,0,0,0.1460243,-0.101655,5.358769,2.090134,1.166647,5.458707,0.7119027,2.827432,1.060387,1,2,2,1.000394,0,0,0,0,0,0.9999999,1.507811
,1,0.0648513,-0.07110552,-0.01692433,0.03159845,6.768347,-2.829355,-7.545245,0,0,0,0,0.1459251,-0.101196,5.377618,2.093497,1.169152,5.460917,0.7265548,2.827432,1.067082,1,2,2,1.00026,0,0,0,0,0,0.9999999,1.515868
,1,0.0648513,-0.07110552,0.01092088,-0.0614644,6.768402,-2.830126,-7.5458,0,0,0,0,0.1457737,-0.1007232,5.396468,2.096859,1.171656,5.463128,0.7412069,2.827432,1.071963,1,2,2,1.000171,0,0,0,0,0,0.9999999,1.523272
,1,0.0648513,-0.07110552,-0.01962842,0.03132825,6.768304,-2.829504,-7.546114,0,0,0,0,0.1456794,-0.1002261,5.415317,2.100222,1.174161,5.465339,0.7558591,2.827432,1.07545,1,2,2,1.000113,0,0,0,0,0,0.9999999,1.529846
,1,0.0648513,-0.07049541,0.008624009,-0.06109883,6.768346,-2.830272,-7.546647,0,0,0,0,0.145533,-0.09971953,5.43077,2.107622,1.175607,5.472317,0.7633333,2.827432,1.077902,1,2,2,1.000074,0,0,0,0,0,0.9999999,1.535541
,1,0.0648513,-0.07049541,-0.01890739,0.03210708,6.768252,-2.829644,-7.54696,0,0,0,0,0.1454449,-0.09919423,5.446224,2.115022,1.177052,5.479295,0.7708076,2.827432,1.079604,1,2,2,1.000048,0,0,0,0,0,0.9999999,1.540387
,1,0.0648513,-0.07049541,0.01050613,-0.06017694,6.768305,-2.830407,-7.547507,0,0,0,0,0.1453049,-0.09866735,5.461677,2.122422,1.178498,5.486273,0.7782818,2.827432,1.069075,1,2,2,1.03698,0,0,0,0,0,0.9953549,1.545763
,1,0.0648513,-0.07049541,-0.01989734,0.03306076,6.768206,-2.829776,-7.547805,0,0,0,0,0.1452276,-0.09810682,5.47713,2.129823,1.179943,5.493251,0.7857561,2.827432,1.055248,1,2,2,1.083155,0,0,0,0,0,0.9883873,1.551102
,1,0.0648513,-0.07049541,0.004002062,-0.05904842,6.768226,-2.83053,-7.548307,0,0,0,0,0.1451091,-0.09751904,5.492584,2.137223,1.181389,5.500229,0.7932303,2.827432,1.042078,1,2,2,1.126447,0,0,0,0,0,0.9805489,1.556086
,1,0.0648513,-0.07049541,-0.02681557,0.03431643,6.768091,-2.829892,-7.548562,0,0,0,0,0.1450505,-0.09690434,5.508037,2.144623,1.182834,5.507207,0.8007045,2.827432,1.031016,1,2,2,1.162525,0,0,0,0,0,0.9727104,1.560559
,1,0.0648513,-0.07049541,0.000441128,-0.05807884,6.768094,-2.830647,-7.549042,0,0,0,0,0.1449345,-0.09629452,5.52349,2.152024,1.18428,5.514185,0.8081788,2.827432,1.022333,1,2,2,1.190711,0,0,0,0,0,0.9653618,1.564465
,1,0.0648513,-0.07049541,-0.02590611,0.03414159,6.767964,-2.830018,-7.549304,0,0,0,0,0.1448623,-0.09569621,5.538944,2.159424,1.185725,5.521163,0.815653,2.827432,1.015801,1,2,2,1.211851,0,0,0,0,0,0.958748,1.567807
,1,0.0648513,-0.07049541,0.004498207,-0.05966831,6.767986,-2.830787,-7.549811,0,0,0,0,0.1447199,-0.09512936,5.554397,2.166824,1.187171,5.528141,0.8231273,2.827432,1.011027,1,2,2,1.227266,0,0,0,0,0,0.952961,1.570624
,1,0.0648513,-0.07049541,-0.02097408,0.03148719,6.767882,-2.830175,-7.550104,0,0,0,0,0.1446185,-0.09458321,5.56985,2.174224,1.188617,5.535119,0.8306015,2.827432,1.007612,1,2,2,1.238277,0,0,0,0,0,0.9480006,1.57297
,1,0.0648513,-0.06982498,0.008627912,-0.06279954,6.767925,-2.83096,-7.550638,0,0,0,0,0.1444503,-0.09406213,5.587634,2.178772,1.19015,5.536422,0.8439065,2.827432,1.005207,1,2,2,1.246019,0,0,0,0,0,0.9438154,1.574903
,1,0.0648513,-0.06982498,-0.02100969,0.0282129,6.76782,-2.830364,-7.550936,0,0,0,0,0.1443261,-0.09355257,5.605418,2.18332,1.191683,5.537724,0.8572114,2.827432,1.003536,1,2,2,1.251395,0,0,0,0,0,0.9403276,1.576484
,1,0.0648513,-0.06982498,0.006239122,-0.06591488,6.767851,-2.831164,-7.551458,0,0,0,0,0.1441383,-0.09305707,5.623201,2.187868,1.193216,5.539027,0.8705164,2.827432,1.002386,1,2,2,1.218143,0,0,0,0,0,0.9420953,1.595298
,1,0.0648513,-0.06982498,-0.02297239,0.02555851,6.767736,-2.830576,-7.551742,0,0,0,0,0.1440023,-0.09256269,5.640985,2.192416,1.19475,5.54033,0.8838213,2.827432,1.001601,1,2,2,1.174478,0,0,0,0,0,0.9467086,1.62263
,1,0.0648513,-0.06982498,0.005482573,-0.06775866,6.767764,-2.831381,-7.552256,0,0,0,0,0.1438096,-0.09207639,5.658769,2.196964,1.196283,5.541633,0.8971263,2.827432,1.001069,1,2,2,1.132885,0,0,0,0,0,0.9526343,1.653046
,1,0.0648513,-0.06982498,-0.0224,0.02457304,6.767652,-2.830795,-7.552539,0,0,0,0,0.143673,-0.09158865,5.676552,2.201511,1.197816,5.542935,0.9104312,2.827432,1.000711,1,2,2,1.097951,0,0,0,0,0,0.9589279,1.683294
,1,0.0648513,-0.06982498,0.006765022,-0.06818781,6.767686,-2.831599,-7.553055,0,0,0,0,0.1434817,-0.09110811,5.694336,2.206059,1.199349,5.544238,0.9237362,2.827432,1.000471,1,2,2,1.07053,0,0,0,0,0,0.965035,1.711558
,1,0.0648513,-0.06982498,-0.02077174,0.02444589,6.767582,-2.831014,-7.553344,0,0,0,0,0.1433463,-0.09062611,5.71212,2.210607,1.200883,5.545541,0.9370411,2.827432,1.000311,1,2,2,1.049901,0,0,0,0,0,0.9706556,1.73694
,1,0.0648513,-0.06982498,0.008229634,-0.06828318,6.767622,-2.831819,-7.553864,0,0,0,0,0.1431553,-0.09015088,5.729903,2.215155,1.202416,5.546844,0.9503461,2.827432,1.000205,1,2,2,1.034825,0,0,0,0,0,0.9756512,1.759114
,1,0.0648513,-0.06982498,-0.01945117,0.02430283,6.767526,-2.831235,-7.554156,0,0,0,0,0.1430194,-0.08967379,5.747687,2.219703,1.203949,5.548146,0.963651,2.827432,1.000135,1,2,2,1.024039,0,0,0,0,0,0.979983,1.778097
,1,0.0648513,-0.06876521,0.009240695,-0.06842623,6.767571,-2.83204,-7.554676,0,0,0,0,0.1428279,-0.08920233,5.76182,2.224762,1.203949,5.550795,0.9743428,2.850994,1.000088,1,2,2,1.016445,0,0,0,0,0,0.9836707,1.7941
,1,0.0648513,-0.06876521,-0.02280782,0.02425515,6.767457,-2.831455,-7.554975,0,0,0,0,0.1426942,-0.08872546,5.775953,2.229822,1.203949,5.553444,0.9850346,2.874556,1.000058,1,2,2,1.011166,0,0,0,0,0,0.9867656,1.807425
,1,0.0648513,-0.06876521,0.004240209,-0.06842623,6.767478,-2.832261,-7.555505,0,0,0,0,0.1425078,-0.08824827,5.790086,2.234882,1.203949,5.556093,0.9957265,2.898118,1.000038,1,2,2,1.007534,0,0,0,0,0,0.9893337,1.807761
,1,0.0648513,-0.06876521,-0.02702491,0.02425515,6.767344,-2.831676,-7.555809,0,0,0,0,0.1423792,-0.08776564,5.804219,2.239942,1.203949,5.558742,1.006418,2.92168,1.000025,1,2,2,1.005056,0,0,0,0,0,0.9914448,1.800768
,1,0.0648513,-0.06876521,4.587253E-05,-0.06839444,6.767344,-2.832481,-7.556342,0,0,0,0,0.1421972,-0.08728373,5.818352,2.245001,1.203949,5.56139,1.01711,2.945242,1.000016,1,2,2,1.003376,0,0,0,0,0,0.993167,1.790091
,1,0.0648513,-0.06876521,-0.03048275,0.02435052,6.767192,-2.831896,-7.556645,0,0,0,0,0.1420724,-0.08679684,5.832485,2.250061,1.203949,5.564039,1.027802,2.968804,1.00001,1,2,2,1.002246,0,0,0,0,0,0.9945629,1.778009
,1,0.0648513,-0.06876521,-0.0038016,-0.0682037,6.767172,-2.8327,-7.557177,0,0,0,0,0.1418937,-0.08631108,5.846618,2.255121,1.203949,5.566688,1.038494,2.992366,1.000007,1,2,2,1.001488,0,0,0,0,0,0.9956878,1.765891
,1,0.0648513,-0.06876521,-0.03414593,0.02458894,6.767003,-2.832113,-7.557476,0,0,0,0,0.1417725,-0.08581954,5.860751,2.26018,1.203949,5.569337,1.049186,3.015928,1.000004,1,2,2,1.000983,0,0,0,0,0,0.9965901,1.75451
,1,0.0648513,-0.06876521,-0.008130944,-0.06794939,6.766961,-2.832915,-7.558004,0,0,0,0,0.1415981,-0.08532811,5.874884,2.26524,1.203949,5.571986,1.059878,3.03949,1.000003,1,2,2,1.000648,0,0,0,0,0,0.9973108,1.744256
,1,0.0648513,-0.06876521,-0.0383789,0.02487504,6.766769,-2.832326,-7.558302,0,0,0,0,0.1414825,-0.0848294,5.889017,2.2703,1.203949,5.574635,1.07057,3.063052,1.000002,1,2,2,1.000425,0,0,0,0,0,0.9978843,1.735276
,1,0.0648513,-0.06767349,-0.01289576,-0.06759971,6.766705,-2.833127,-7.558829,0,0,0,0,0.141315,-0.08432986,5.89975,2.2703,1.204163,5.576574,1.078435,3.086614,1.000001,1,2,2,1.000279,0,0,0,0,0,0.9983391,1.727574
,1,0.0648513,-0.06767349,-0.04329854,0.02533598,6.766488,-2.832535,-7.559125,0,0,0,0,0.1412067,-0.08382467,5.910483,2.2703,1.204377,5.578513,1.0863,3.110176,1.000001,1,2,2,1.000182,0,0,0,0,0,0.9986987,1.721072
,1,0.0648513,-0.06767349,-0.01790032,-0.06705929,6.766399,-2.833332,-7.559647,0,0,0,0,0.1410468,-0.08331992,5.921216,2.2703,1.204592,5.580452,1.094166,3.133738,1.000001,1,2,2,1.000119,0,0,0,0,0,0.9989823,1.745479
,1,0.0648513,-0.06767349,-0.04780508,0.02595588,6.76616,-2.832737,-7.559937,0,0,0,0,0.1409473,-0.08280884,5.931949,2.2703,1.204806,5.582392,1.102031,3.1573,1,1,2,2,1.000077,0,0,0,0,0,0.9992055,1.785747
,1,0.0648513,-0.06767349,-0.02277255,-0.06640761,6.766046,-2.833531,-7.560456,0,0,0,0,0.1407968,-0.08229816,5.942682,2.2703,1.20502,5.584331,1.109896,3.180862,1,1,2,2,1.00005,0,0,0,0,0,0.9993806,1.83242
,1,0.0648513,-0.06767349,-0.05234961,0.0267506,6.765785,-2.832931,-7.560743,0,0,0,0,0.140708,-0.08178127,5.953415,2.2703,1.205234,5.58627,1.117761,3.204424,1,1,2,2,1.000033,0,0,0,0,0,0.9995179,1.879779
,1,0.0648513,-0.06767349,-0.02765438,-0.06554931,6.765646,-2.83372,-7.561259,0,0,0,0,0.140569,-0.08126524,5.964149,2.2703,1.205448,5.58821,1.125627,3.227986,1,1,2,2,1.000021,0,0,0,0,0,0.9996253,1.924563
,1,0.0648513,-0.06767349,-0.05690924,0.02770428,6.765361,-2.833116,-7.561544,0,0,0,0,0.1404926,-0.08074336,5.974882,2.2703,1.205662,5.590149,1.133492,3.251548,1,1,2,2,1.000014,0,0,0,0,0,0.9997091,1.965101
,1,0.0648513,-0.06767349,-0.03249156,-0.06454795,6.7652,-2.833899,-7.562056,0,0,0,0,0.1403666,-0.08022291,5.985615,2.2703,1.205876,5.592088,1.141357,3.27511,1,1,2,2,1.000009,0,0,0,0,0,0.9997744,2.000715
,1,0.0648513,-0.06767349,-0.06140867,0.02878511,6.764893,-2.833289,-7.562337,0,0,0,0,0.1403037,-0.07969737,5.996348,2.2703,1.20609,5.594028,1.149223,3.298671,1,1,2,2,1.000006,0,0,0,0,0,0.9998252,2.031336
,1,0.0648513,-0.06671123,-0.03720466,-0.06345122,6.764707,-2.834067,-7.562845,0,0,0,0,0.1401914,-0.07917373,6.007022,2.271737,1.206546,5.594028,1.160109,3.322233,1,1,2,2,1.000004,0,0,0,0,0,0.9998648,2.057232
,1,0.0648513,-0.06671123,-0.06617462,0.02978647,6.764376,-2.833452,-7.563117,0,0,0,0,0.1401411,-0.07864647,6.017696,2.273174,1.207002,5.594028,1.170995,3.345795,1,1,2,2,1.000002,0,0,0,0,0,0.9998955,2.078854
,1,0.0648513,-0.06671123,-0.04241516,-0.06254523,6.764164,-2.834227,-7.563613,0,0,0,0,0.14004,-0.07812206,6.02837,2.274611,1.207458,5.594028,1.181881,3.369357,1,1,2,2,1.026367,0,0,0,0,0,0.9999192,2.061956
,1,0.0648513,-0.06671123,-0.0709643,0.03066067,6.76381,-2.833607,-7.563876,0,0,0,0,0.1400017,-0.07759381,6.039044,2.276048,1.207914,5.594028,1.192767,3.392919,1,1,2,2,1.059324,0,0,0,0,0,0.9999377,2.024447
,1,0.0648513,-0.06671123,-0.04738228,-0.06162335,6.763572,-2.834377,-7.564364,0,0,0,0,0.1399145,-0.0770677,6.049718,2.277485,1.20837,5.594028,1.203653,3.416481,1,1,2,2,1.090221,0,0,0,0,0,0.9999519,1.97769
,1,0.0648513,-0.06671123,-0.07562278,0.03172561,6.763194,-2.833751,-7.564621,0,0,0,0,0.1398915,-0.07653706,6.060392,2.278922,1.208826,5.594028,1.214538,3.440043,1,1,2,2,1.115969,0,0,0,0,0,0.9999629,1.928651
,1,0.0648513,-0.06671123,-0.05231196,-0.06051072,6.762933,-2.834515,-7.565106,0,0,0,0,0.1398206,-0.07600767,6.071066,2.280359,1.209282,5.594028,1.225424,3.463605,1,1,2,2,1.136084,0,0,0,0,0,0.9999714,1.881395
,1,0.0648513,-0.06671123,-0.08036699,0.03288591,6.762531,-2.833884,-7.565358,0,0,0,0,0.1398146,-0.07547346,6.08174,2.281796,1.209738,5.594028,1.23631,3.487167,1,1,2,2,1.151171,0,0,0,0,0,0.999978,1.838095
,1,0.0648513,-0.06671123,-0.05734959,-0.05935042,6.762245,-2.834641,-7.565836,0,0,0,0,0.1397603,-0.07494,6.092414,2.283232,1.210194,5.594028,1.247196,3.510729,1,1,2,2,1.162172,0,0,0,0,0,0.9999831,1.799726
,1,0.0648513,-0.06671123,-0.08518609,0.03407801,6.761819,-2.834004,-7.566083,0,0,0,0,0.1397705,-0.07440215,6.103088,2.284669,1.21065,5.594028,1.258082,3.534291,1,1,2,2,1.170029,0,0,0,0,0,0.999987,1.76653
,1,0.0648513,-0.06599598,-0.0623505,-0.0582219,6.761508,-2.834757,-7.566555,0,0,0,0,0.1397322,-0.073865,6.120851,2.284669,1.217858,5.600385,1.268866,3.557853,1,1,2,2,1.175554,0,0,0,0,0,0.99999,1.738317
,1,0.0648513,-0.06599598,-0.08168145,0.03541316,6.761099,-2.83411,-7.566787,0,0,0,0,0.1397576,-0.07332742,6.138614,2.284669,1.225067,5.606743,1.279649,3.581415,1,1,2,2,1.179391,0,0,0,0,0,0.9999924,1.714671
,1,0.0648513,-0.06599598,-0.05529399,-0.05647349,6.760822,-2.834851,-7.56724,0,0,0,0,0.1397352,-0.07279598,6.156377,2.284669,1.232275,5.613101,1.290433,3.604977,1,1,2,2,1.155663,0,0,0,0,0,0.9999942,1.705633
,1,0.0648513,-0.06599598,-0.07879164,0.03736819,6.760429,-2.834196,-7.567459,0,0,0,0,0.1397768,-0.07226103,6.17414,2.284669,1.239483,5.619458,1.301216,3.628539,1,1,2,2,1.124504,0,0,0,0,0,0.9999955,1.705377
,1,0.0648513,-0.06599598,-0.05691846,-0.05478867,6.760144,-2.834932,-7.567902,0,0,0,0,0.1397708,-0.07172567,6.191904,2.284669,1.246692,5.625816,1.311999,3.652101,1,1,2,2,1.094824,0,0,0,0,0,0.9999966,1.710077
,1,0.0648513,-0.06599598,-0.08373432,0.0385285,6.759725,-2.834273,-7.568114,0,0,0,0,0.1398287,-0.07118312,6.209667,2.284669,1.2539,5.632174,1.322783,3.675663,1,1,2,2,1.069896,0,0,0,0,0,0.9999974,1.717271
,1,0.0648513,-0.06599598,-0.06268033,-0.05393036,6.759412,-2.835005,-7.568552,0,0,0,0,0.1398395,-0.07063918,6.22743,2.284669,1.261108,5.638531,1.333566,3.699225,1,1,2,2,1.050329,0,0,0,0,0,0.999998,1.725418
,1,0.0648513,-0.06599598,-0.08867943,0.03922786,6.758969,-2.834343,-7.568758,0,0,0,0,0.1399138,-0.0700898,6.245193,2.284669,1.268317,5.644889,1.34435,3.722787,1,1,2,2,1.035608,0,0,0,0,0,0.9999985,1.733592
,1,0.0648513,-0.06599598,-0.06607228,-0.05327868,6.758638,-2.835072,-7.56919,0,0,0,0,0.1399412,-0.06954096,6.262956,2.284669,1.275525,5.651247,1.355133,3.746349,1,1,2,2,1.024851,0,0,0,0,0,0.9999988,1.741271
,1,0.0648513,-0.06599598,-0.09053892,0.03991133,6.758185,-2.834407,-7.569388,0,0,0,0,0.1400316,-0.06898829,6.280719,2.284669,1.282733,5.657604,1.365917,3.769911,1,1,2,2,1.017154,0,0,0,0,0,0.9999991,1.74819
,1,0.0648513,-0.06559329,-0.0670671,-0.05246806,6.75785,-2.83513,-7.569812,0,0,0,0,0.1400753,-0.06843651,0.009197465,2.287973,1.286401,5.659753,1.37552,3.793473,1,1,2,2,1.011735,0,0,0,0,0,0.9999993,1.754251
,1,0.0648513,-0.06559329,-0.09461198,0.04067427,6.757377,-2.834462,-7.570006,0,0,0,0,0.1401808,-0.06786785,0.02086113,2.291277,1.290068,5.661901,1.385123,3.817034,1,1,2,2,1.007968,0,0,0,0,0,0.9999995,1.759449
,1,0.0648513,-0.06559329,-0.07411295,-0.05176869,6.757007,-2.835183,-7.570426,0,0,0,0,0.1402402,-0.06728919,0.0325248,2.294581,1.293735,5.66405,1.394726,3.840596,1.005754,1,2,2,1.005376,0,0,0,0,0,0.9999996,1.746853
,1,0.0648513,-0.06559329,-0.09774923,0.04110342,6.756517,-2.834514,-7.570634,0,0,0,0,0.1403548,-0.06671965,0.04418847,2.297884,1.297402,5.666199,1.40433,3.864158,1.012947,1,2,2,1.003608,0,0,0,0,0,0.9999998,1.725036
,1,0.0648513,-0.06559329,-0.07142749,-0.05168922,6.756161,-2.835238,-7.571085,0,0,0,0,0.1404132,-0.06617025,0.05585213,2.301188,1.30107,5.668347,1.413933,3.88772,1.019691,1,2,2,1.002409,0,0,0,0,0,0.9999998,1.699395
,1,0.0648513,-0.06559329,-0.09272724,0.04081732,6.755697,-2.834571,-7.571313,0,0,0,0,0.140526,-0.06562719,0.0675158,2.304492,1.304737,5.670496,1.423536,3.911282,1.02531,1,2,2,1.001603,0,0,0,0,0,0.9999999,1.673206
,1,0.0648513,-0.06559329,-0.06846024,-0.05184817,6.755355,-2.835292,-7.571765,0,0,0,0,0.1405915,-0.06507839,0.07917947,2.307796,1.308404,5.672645,1.433139,3.934844,1.029701,1,2,2,1.001062,0,0,0,0,0,0.9999999,1.648345
,1,0.0648513,-0.06559329,-0.09282632,0.0414531,6.754891,-2.834616,-7.571972,0,0,0,0,0.1407219,-0.06450359,0.09084313,2.3111,1.312071,5.674793,1.442743,3.958406,1.032993,1,2,2,1.000702,0,0,0,0,0,0.9999999,1.625785
,1,0.0648513,-0.06559329,-0.07159372,-0.05013155,6.754533,-2.835323,-7.572392,0,0,0,0,0.140814,-0.06390033,0.1025068,2.314403,1.315739,5.676942,1.452346,3.981968,1.035394,1,2,2,1.000462,0,0,0,0,0,0.9999999,1.60593
,1,0.0648513,-0.06559329,-0.09678493,0.04393266,6.75405,-2.834633,-7.572563,0,0,0,0,0.1409735,-0.06326316,0.1141705,2.317707,1.319406,5.67909,1.461949,4.00553,1.037109,1,2,2,1.000304,0,0,0,0,0,0.9999999,1.588836
,1,0.0648513,-0.06536727,-0.07537561,-0.0473341,6.753673,-2.835326,-7.572955,0,0,0,0,0.141093,-0.06260321,0.1270793,2.317707,1.322841,5.67909,1.470352,4.029092,1.038315,1,2,2,1.000199,0,0,0,0,0,0.9999999,1.574365
,1,0.0648513,-0.06536727,-0.1000255,0.04649169,6.753172,-2.834625,-7.573104,0,0,0,0,0.1412736,-0.06192257,0.1399882,2.317707,1.326277,5.67909,1.478755,4.052654,1.039152,1,2,2,1.00013,0,0,0,0,0,0.9999999,1.562273
,1,0.0648513,-0.06536727,-0.07774231,-0.04522012,6.752783,-2.835311,-7.57348,0,0,0,0,0.1414081,-0.06123271,0.152897,2.317707,1.329712,5.67909,1.487158,4.076216,1.033974,1,2,2,1.000085,0,0,0,0,0,0.9999999,1.542964
,1,0.0648513,-0.06536727,-0.1025399,0.04828778,6.752271,-2.834601,-7.573599,0,0,0,0,0.1416059,-0.06051252,0.1658059,2.317707,1.333147,5.67909,1.495561,4.099778,1.027173,1,2,2,1.000055,0,0,0,0,0,0.9999999,1.520803
,1,0.0648513,-0.06536727,-0.08253501,-0.04318561,6.751859,-2.835273,-7.573931,0,0,0,0,0.1417663,-0.05976317,0.1787148,2.317707,1.336583,5.67909,1.503964,4.12334,1.020696,1,2,2,1.000036,0,0,0,0,0,0.9999999,1.498422
,1,0.0648513,-0.06536727,-0.1065236,0.05079913,6.751326,-2.834549,-7.574017,0,0,0,0,0.141991,-0.05898811,0.1916236,2.317707,1.340018,5.67909,1.512367,4.146902,1.015255,1,2,2,1.000023,0,0,0,0,0,0.9999999,1.477316
,1,0.0648513,-0.06536727,-0.08385616,-0.04054711,6.750906,-2.83521,-7.574333,0,0,0,0,0.1421708,-0.05820744,0.2045325,2.317707,1.343453,5.67909,1.52077,4.170464,1.010984,1,2,2,1.000015,0,0,0,0,0,0.9999999,1.458247
,1,0.0648513,-0.06536727,-0.1048781,0.05297668,6.750382,-2.834479,-7.574422,0,0,0,0,0.1424056,-0.05742995,0.2174414,2.317707,1.346889,5.67909,1.529173,4.194026,1.007772,1,2,2,1.00001,0,0,0,0,0,0.9999999,1.441515
,1,0.0648513,-0.06536727,-0.08029083,-0.03927555,6.74998,-2.835138,-7.574756,0,0,0,0,0.1425868,-0.0566671,0.2303502,2.317707,1.350324,5.67909,1.537576,4.217587,1.005424,1,2,2,1.000006,0,0,0,0,0,0.9999999,1.427144
,1,0.0648513,-0.06536727,-0.1010415,0.0535171,6.749475,-2.834407,-7.574862,0,0,0,0,0.1428196,-0.05591613,0.2432591,2.317707,1.35376,5.67909,1.545979,4.241149,1.003744,1,2,2,1.000004,0,0,0,0,0,0.9999999,1.414998
,1,0.0648513,-0.06559305,-0.07702287,-0.03919607,6.74909,-2.835067,-7.575206,0,0,0,0,0.1429992,-0.0551771,0.2542627,2.317707,1.356112,5.680242,1.560881,4.264711,1.002561,1,2,2,1.000003,0,0,0,0,0,0.9999999,1.404864
,1,0.0648513,-0.06559305,-0.0999663,0.05364425,6.74859,-2.834333,-7.57532,0,0,0,0,0.143235,-0.05444305,0.2652664,2.317707,1.358464,5.681394,1.575784,4.288273,1.001739,1,2,2,1.000002,0,0,0,0,0,0.9999999,1.396494
,1,0.0648513,-0.06559305,-0.07694168,-0.03887818,6.748206,-2.83499,-7.575668,0,0,0,0,0.1434222,-0.05371213,0.27627,2.317707,1.360817,5.682545,1.590687,4.311835,1.001173,1,2,1.996852,1.000001,0,0,0,0,0,0.9999999,1.399816
,1,0.0648513,-0.06559305,-0.1017779,0.05402572,6.747697,-2.834256,-7.57577,0,0,0,0,0.1436642,-0.05298581,0.2872736,2.317707,1.363169,5.683697,1.60559,4.335397,1.000787,1,2,1.992916,1.000001,0,0,0,0,0,0.9999999,1.409506
,1,0.0648513,-0.06559305,-0.07927766,-0.03873513,6.747301,-2.834914,-7.576097,0,0,0,0,0.1438532,-0.05226614,0.2982773,2.317707,1.365521,5.684848,1.620493,4.358959,1.000526,1,2,1.989227,1,0,0,0,0,0,0.9999999,1.422174
,1,0.0648513,-0.06559305,-0.1030658,0.05397804,6.746786,-2.83418,-7.576179,0,0,0,0,0.1440956,-0.0515561,0.3092809,2.317707,1.367874,5.686,1.635396,4.382521,1.00035,1,2,1.986153,1,0,0,0,0,0,0.9999999,1.435724
,1,0.0648513,-0.06559305,-0.07867225,-0.0388146,6.746392,-2.834838,-7.576493,0,0,0,0,0.1442862,-0.05085498,0.3202846,2.317707,1.370226,5.687151,1.650298,4.406083,1.000232,1,2,1.983751,1,0,0,0,0,0,0.9999999,1.448923
,1,0.0648513,-0.06559305,-0.1013576,0.05413699,6.745885,-2.834102,-7.576571,0,0,0,0,0.1445322,-0.0501649,0.3312882,2.317707,1.372578,5.688303,1.665201,4.429645,1.000153,1,2,1.981949,1,0,0,0,0,0,0.9999999,1.461101
,1,0.0648513,-0.06559305,-0.07631131,-0.0385126,6.745503,-2.834758,-7.576888,0,0,0,0,0.144728,-0.04948198,0.3422919,2.317707,1.374931,5.689455,1.680104,4.453207,1.000101,1,2,1.980636,1,0,0,0,0,0,0.9999999,1.471942
,1,0.0648513,-0.06559305,-0.09945135,0.05453436,6.745007,-2.83402,-7.576969,0,0,0,0,0.1449793,-0.04880951,0.3532955,2.317707,1.377283,5.690606,1.695007,4.476769,1.000066,1,2,1.979697,1,0,0,0,0,0,0.9999999,1.481355
,1,0.0648513,-0.06597953,-0.07479817,-0.0381947,6.744632,-2.834675,-7.577289,0,0,0,0,0.1451795,-0.04814264,0.3666879,2.324112,1.377283,5.690606,1.713856,4.500331,1.000043,1,2,1.979038,1,0,0,0,0,0,0.9999999,1.489375
,1,0.0648513,-0.06597953,-0.1007386,0.05458204,6.744129,-2.833939,-7.577372,0,0,0,0,0.1454334,-0.04747974,0.3800803,2.330518,1.377283,5.690606,1.732706,4.523893,1.000028,1,2,1.97858,1,0,0,0,0,0,0.9999999,1.496111
